,Date,neighborhood
12720,2013-08-29,West Lawn
12721,2013-08-29,West Lawn
12722,2013-08-29,West Lawn
12723,2013-08-29,West Lawn
12724,2013-08-29,West Lawn
12725,2013-08-29,West Lawn
12726,2013-08-29,West Lawn
12727,2013-08-29,West Lawn
12728,2013-08-29,West Lawn
12729,2013-08-29,West Lawn
12730,2013-08-29,West Lawn
12731,2013-08-29,West Lawn
12732,2013-08-29,West Lawn
12733,2013-08-29,West Lawn
12734,2013-08-29,West Lawn
12735,2013-08-29,West Lawn
12736,2013-08-29,West Lawn
12737,2013-08-29,West Lawn
12738,2013-08-29,West Lawn
12739,2013-08-29,West Lawn
12740,2013-08-29,West Lawn
12741,2013-08-29,West Lawn
12742,2013-08-29,West Lawn
12743,2013-08-29,West Lawn
12744,2013-08-29,West Lawn
12745,2013-08-29,West Lawn
12746,2013-08-29,West Lawn
12747,2013-08-29,West Lawn
12748,2013-08-29,West Lawn
12749,2013-08-29,West Lawn
12750,2013-08-29,West Lawn
12751,2013-08-29,West Lawn
12752,2013-08-29,West Lawn
12753,2013-08-29,West Lawn
12754,2013-08-29,West Lawn
12755,2013-08-29,West Lawn
12756,2013-08-29,West Lawn
12757,2013-08-29,West Lawn
12758,2013-08-29,West Lawn
12759,2013-08-29,West Lawn
12760,2013-08-29,Chicago Lawn
12761,2013-08-29,Chicago Lawn
12762,2013-08-29,Chicago Lawn
12763,2013-08-29,Chicago Lawn
12764,2013-08-29,Chicago Lawn
12765,2013-08-29,Chicago Lawn
12766,2013-08-29,Chicago Lawn
12767,2013-08-29,Chicago Lawn
12768,2013-08-29,Chicago Lawn
12769,2013-08-29,Chicago Lawn
12770,2013-08-29,Chicago Lawn
12771,2013-08-29,Chicago Lawn
12772,2013-08-29,Chicago Lawn
12773,2013-08-29,Chicago Lawn
12774,2013-08-29,Chicago Lawn
12775,2013-08-29,Chicago Lawn
12776,2013-08-29,Chicago Lawn
12777,2013-08-29,Chicago Lawn
12778,2013-08-29,Chicago Lawn
12779,2013-08-29,Chicago Lawn
12780,2013-08-29,Chicago Lawn
12781,2013-08-29,Chicago Lawn
12782,2013-08-29,Chicago Lawn
12783,2013-08-29,Chicago Lawn
12784,2013-08-29,Chicago Lawn
12785,2013-08-29,Chicago Lawn
12786,2013-08-29,Chicago Lawn
12787,2013-08-29,Chicago Lawn
12788,2013-08-29,Chicago Lawn
12789,2013-08-29,Chicago Lawn
12790,2013-08-29,Chicago Lawn
12791,2013-08-29,Chicago Lawn
12792,2013-08-29,Chicago Lawn
12793,2013-08-29,Chicago Lawn
12794,2013-08-29,Chicago Lawn
12795,2013-08-29,Chicago Lawn
12796,2013-08-29,Chicago Lawn
12797,2013-08-29,Chicago Lawn
12798,2013-08-29,Chicago Lawn
12799,2013-08-29,Chicago Lawn
12800,2013-08-29,Chicago Lawn
12801,2013-08-29,Chicago Lawn
12802,2013-08-29,Chicago Lawn
12803,2013-08-29,Chicago Lawn
12804,2013-08-29,Chicago Lawn
12805,2013-08-29,Chicago Lawn
12806,2013-08-29,Chicago Lawn
12807,2013-08-29,Chicago Lawn
12808,2013-08-29,Chicago Lawn
12809,2013-08-29,Chicago Lawn
12810,2013-08-29,Chicago Lawn
12811,2013-08-29,Chicago Lawn
12812,2013-08-29,Chicago Lawn
12813,2013-08-29,West Ridge
12814,2013-08-29,West Ridge
12815,2013-08-29,West Ridge
12816,2013-08-29,West Ridge
12817,2013-08-29,West Ridge
12818,2013-08-29,West Ridge
12819,2013-08-29,West Ridge
12820,2013-08-29,West Ridge
12821,2013-08-29,West Ridge
12822,2013-08-29,West Ridge
12823,2013-08-29,West Ridge
12824,2013-08-29,West Ridge
12825,2013-08-29,West Ridge
12826,2013-08-29,West Ridge
12827,2013-08-29,West Ridge
12828,2013-08-29,West Ridge
12829,2013-08-29,West Ridge
12830,2013-08-29,West Ridge
12831,2013-08-29,West Ridge
12832,2013-08-29,West Ridge
12833,2013-08-29,West Ridge
12834,2013-08-29,West Ridge
12835,2013-08-29,West Ridge
12836,2013-08-29,West Ridge
12837,2013-08-29,West Ridge
12838,2013-08-29,West Ridge
12839,2013-08-29,West Ridge
12840,2013-08-29,West Ridge
12841,2013-08-29,West Ridge
12842,2013-08-29,West Ridge
12843,2013-08-29,West Ridge
12844,2013-08-29,West Ridge
12845,2013-08-29,West Ridge
12846,2013-08-29,West Ridge
12847,2013-08-29,West Ridge
12848,2013-08-29,West Ridge
12849,2013-08-29,West Ridge
12850,2013-08-29,West Ridge
12851,2013-08-29,West Ridge
12852,2013-08-29,West Ridge
12853,2013-08-29,West Ridge
12854,2013-08-29,West Ridge
12855,2013-08-29,West Ridge
12856,2013-08-29,West Ridge
12857,2013-08-29,West Ridge
12858,2013-08-29,West Ridge
12859,2013-08-29,West Ridge
12860,2013-08-29,West Ridge
12861,2013-08-29,West Ridge
12862,2013-08-29,West Ridge
12863,2013-08-29,West Ridge
12864,2013-08-29,West Ridge
12865,2013-08-29,West Ridge
12866,2013-08-29,West Ridge
12867,2013-08-29,West Ridge
12868,2013-08-29,West Ridge
12869,2013-08-29,West Ridge
12870,2013-08-29,West Ridge
12871,2013-08-29,West Ridge
12872,2013-08-29,West Ridge
12873,2013-08-29,West Ridge
12874,2013-08-29,West Ridge
12875,2013-08-29,West Ridge
12876,2013-08-29,West Ridge
12877,2013-08-29,West Ridge
12878,2013-08-29,West Ridge
12879,2013-08-29,West Ridge
12880,2013-08-29,West Ridge
12881,2013-08-29,West Ridge
12882,2013-08-29,West Ridge
12883,2013-08-29,West Ridge
12884,2013-08-29,West Ridge
12885,2013-08-29,West Ridge
12886,2013-08-29,West Ridge
12887,2013-08-29,West Ridge
12888,2013-08-29,West Ridge
12889,2013-08-29,West Ridge
12890,2013-08-29,West Ridge
12891,2013-08-29,West Ridge
12892,2013-08-29,West Ridge
12893,2013-08-29,West Ridge
12894,2013-08-29,West Ridge
12895,2013-08-29,West Ridge
12896,2013-08-29,West Ridge
12897,2013-08-29,West Ridge
12898,2013-08-29,West Ridge
12899,2013-08-29,West Ridge
12900,2013-08-29,West Ridge
12901,2013-08-29,West Ridge
12902,2013-08-29,West Ridge
12903,2013-08-29,West Ridge
12904,2013-08-29,West Ridge
12905,2013-08-29,West Ridge
12906,2013-08-29,West Ridge
12907,2013-08-29,West Ridge
12908,2013-08-29,West Ridge
12909,2013-08-29,West Ridge
12910,2013-08-29,West Ridge
12911,2013-08-29,West Ridge
12912,2013-08-29,West Ridge
12913,2013-08-29,West Ridge
12914,2013-08-29,West Ridge
12915,2013-08-29,West Ridge
12916,2013-08-29,West Ridge
12917,2013-08-29,West Ridge
12918,2013-08-29,West Ridge
12919,2013-08-29,West Ridge
12920,2013-08-29,West Ridge
12921,2013-08-29,West Ridge
12922,2013-08-29,West Ridge
12923,2013-08-29,West Ridge
12924,2013-08-29,West Ridge
12925,2013-08-29,West Ridge
12926,2013-08-29,West Ridge
12927,2013-08-29,West Ridge
12928,2013-08-29,West Ridge
12929,2013-08-29,West Ridge
12930,2013-08-29,West Ridge
12931,2013-08-29,West Ridge
12932,2013-08-29,West Ridge
12933,2013-08-29,West Ridge
12934,2013-08-29,West Ridge
12935,2013-08-29,West Ridge
12936,2013-08-29,West Ridge
12937,2013-08-29,West Ridge
12938,2013-08-29,West Ridge
12939,2013-08-29,West Ridge
12940,2013-08-29,West Ridge
12941,2013-08-29,West Ridge
12942,2013-08-29,West Ridge
12943,2013-08-29,West Ridge
12944,2013-08-29,West Ridge
12945,2013-08-29,West Ridge
12946,2013-08-29,West Ridge
12947,2013-08-29,West Ridge
12948,2013-08-29,West Ridge
12949,2013-08-29,West Ridge
12950,2013-08-29,West Ridge
12951,2013-08-29,West Ridge
12952,2013-08-29,West Ridge
12953,2013-08-29,West Ridge
12954,2013-08-29,West Ridge
12955,2013-08-29,West Ridge
12956,2013-08-29,West Ridge
12957,2013-08-29,West Ridge
12958,2013-08-29,West Ridge
12959,2013-08-29,West Ridge
12960,2013-08-29,West Ridge
12961,2013-08-29,West Ridge
12962,2013-08-29,Edgewater
12963,2013-08-29,Edgewater
12964,2013-08-29,Edgewater
12965,2013-08-29,Edgewater
12966,2013-08-29,Edgewater
12967,2013-08-29,Edgewater
12968,2013-08-29,Edgewater
12969,2013-08-29,Edgewater
12970,2013-08-29,Edgewater
12971,2013-08-29,Edgewater
12972,2013-08-29,Edgewater
12973,2013-08-29,Edgewater
12974,2013-08-29,Edgewater
12975,2013-08-29,Edgewater
12976,2013-08-29,Edgewater
12977,2013-08-29,Edgewater
12978,2013-08-29,Edgewater
12979,2013-08-29,Edgewater
12980,2013-08-29,Edgewater
12981,2013-08-29,Edgewater
12982,2013-08-29,Edgewater
12983,2013-08-29,Edgewater
12984,2013-08-29,Edgewater
12985,2013-08-29,Edgewater
12986,2013-08-29,Edgewater
12987,2013-08-29,Edgewater
12988,2013-08-29,Edgewater
12989,2013-08-29,Edgewater
12990,2013-08-29,Edgewater
12991,2013-08-29,Edgewater
12992,2013-08-29,Edgewater
12993,2013-08-29,Edgewater
12994,2013-08-29,Edgewater
12995,2013-08-29,Edgewater
12996,2013-08-29,Edgewater
12997,2013-08-29,Edgewater
12998,2013-08-29,Edgewater
12999,2013-08-29,Edgewater
13000,2013-08-29,Edgewater
13001,2013-08-29,Edgewater
13002,2013-08-29,Edgewater
13003,2013-08-29,Edgewater
13004,2013-08-29,Edgewater
13005,2013-08-29,Edgewater
13006,2013-08-29,Edgewater
13007,2013-08-29,Edgewater
13008,2013-08-29,Edgewater
13009,2013-08-29,Edgewater
13010,2013-08-29,West Ridge
13011,2013-08-29,West Ridge
13012,2013-08-29,Edgewater
13013,2013-08-29,Edgewater
13014,2013-08-29,Edgewater
13015,2013-08-29,Edgewater
13016,2013-08-29,Edgewater
13017,2013-08-29,Edgewater
13018,2013-08-29,Edgewater
13019,2013-08-29,Edgewater
13020,2013-08-29,Edgewater
13021,2013-08-29,Edgewater
13022,2013-08-29,Edgewater
13023,2013-08-29,Edgewater
13024,2013-08-29,Edgewater
13025,2013-08-29,Edgewater
13026,2013-08-29,Edgewater
13027,2013-08-29,Edgewater
13028,2013-08-29,West Ridge
13029,2013-08-29,West Ridge
13030,2013-08-29,West Ridge
13031,2013-08-29,West Ridge
13032,2013-08-29,West Ridge
13033,2013-08-29,West Ridge
13034,2013-08-29,West Ridge
13035,2013-08-29,West Ridge
13036,2013-08-29,West Ridge
13037,2013-08-29,West Ridge
13038,2013-08-29,West Ridge
13039,2013-08-29,West Ridge
13040,2013-08-29,West Ridge
13041,2013-08-29,West Ridge
13042,2013-08-29,West Ridge
13043,2013-08-29,West Ridge
13044,2013-08-29,West Ridge
13045,2013-08-29,West Ridge
13046,2013-08-29,West Ridge
13047,2013-08-29,West Ridge
13048,2013-08-29,West Ridge
13049,2013-08-29,West Ridge
13050,2013-08-29,West Ridge
13051,2013-08-29,West Ridge
13052,2013-08-29,West Ridge
13053,2013-08-29,West Ridge
13054,2013-08-29,West Ridge
13055,2013-08-29,West Ridge
13056,2013-08-29,West Ridge
13057,2013-08-29,West Ridge
13058,2013-08-29,West Ridge
13059,2013-08-29,West Ridge
13060,2013-08-29,West Ridge
13061,2013-08-29,West Ridge
13062,2013-08-29,West Ridge
13063,2013-08-29,West Ridge
13064,2013-08-29,West Ridge
13065,2013-08-29,West Ridge
13066,2013-08-29,West Ridge
13067,2013-08-29,West Ridge
13068,2013-08-29,West Ridge
13069,2013-08-29,West Ridge
13070,2013-08-29,West Ridge
13071,2013-08-29,West Ridge
13072,2013-08-29,West Ridge
13073,2013-08-29,West Ridge
13074,2013-08-29,West Ridge
13075,2013-08-29,West Ridge
13076,2013-08-29,West Ridge
13077,2013-08-29,West Ridge
13078,2013-08-29,West Ridge
13079,2013-08-29,West Ridge
13080,2013-08-29,West Ridge
13081,2013-08-29,West Ridge
13082,2013-08-29,West Ridge
13083,2013-08-29,West Ridge
13084,2013-08-29,West Ridge
13085,2013-08-29,West Ridge
13086,2013-08-29,West Ridge
13087,2013-08-29,West Ridge
13088,2013-08-29,West Ridge
13089,2013-08-29,West Ridge
13090,2013-08-29,West Ridge
13091,2013-08-29,West Ridge
13092,2013-08-29,West Ridge
13093,2013-08-29,Lincoln Square
13094,2013-08-29,Lincoln Square
13095,2013-08-29,Lincoln Square
13096,2013-08-29,Lincoln Square
13097,2013-08-29,Lincoln Square
13098,2013-08-29,Lincoln Square
13099,2013-08-29,Lincoln Square
13100,2013-08-29,Lincoln Square
13101,2013-08-29,Lincoln Square
13102,2013-08-29,Lincoln Square
13103,2013-08-29,Lincoln Square
13104,2013-08-29,Lincoln Square
13105,2013-08-29,Lincoln Square
13106,2013-08-29,Lincoln Square
13107,2013-08-29,Lincoln Square
13108,2013-08-29,Lincoln Square
13109,2013-08-29,Lincoln Square
13110,2013-08-29,Lincoln Square
13111,2013-08-29,Lincoln Square
13112,2013-08-29,Lincoln Square
13113,2013-08-29,Lincoln Square
13114,2013-08-29,Lincoln Square
13115,2013-08-29,Lincoln Square
13116,2013-08-29,Lincoln Square
13117,2013-08-29,Lincoln Square
13118,2013-08-29,Lincoln Square
13119,2013-08-29,Lincoln Square
13120,2013-08-29,Lincoln Square
13121,2013-08-29,Lincoln Square
13122,2013-08-29,Lincoln Square
13123,2013-08-29,Lincoln Square
13124,2013-08-29,Lincoln Square
13125,2013-08-29,Lincoln Square
13126,2013-08-29,Lincoln Square
13127,2013-08-29,Lincoln Square
13128,2013-08-29,Lincoln Square
13129,2013-08-29,Lincoln Square
13130,2013-08-29,Lincoln Square
13131,2013-08-29,Lincoln Square
13132,2013-08-29,Lincoln Square
13133,2013-08-29,Lincoln Square
13134,2013-08-29,Lincoln Square
13135,2013-08-29,Lincoln Square
13136,2013-08-29,Lincoln Square
13137,2013-08-29,Lincoln Square
13138,2013-08-29,Lincoln Square
13139,2013-08-29,Lincoln Square
13140,2013-08-29,Lincoln Square
13141,2013-08-29,Lincoln Square
13142,2013-08-29,Lincoln Square
13143,2013-08-29,Lincoln Square
13144,2013-08-29,Lincoln Square
13145,2013-08-29,Lincoln Square
13146,2013-08-29,Lincoln Square
13147,2013-08-29,Lincoln Square
13148,2013-08-29,Lincoln Square
13149,2013-08-29,Lincoln Square
13150,2013-08-29,Lincoln Square
13151,2013-08-29,Lincoln Square
13152,2013-08-29,Lincoln Square
13153,2013-08-29,Lincoln Square
13154,2013-08-29,Lincoln Square
13155,2013-08-29,Lincoln Square
13156,2013-08-29,Lincoln Square
13157,2013-08-29,Lincoln Square
13158,2013-08-29,Lincoln Square
13159,2013-08-29,Lincoln Square
13160,2013-08-29,Lincoln Square
13161,2013-08-29,Lincoln Square
13162,2013-08-29,Lincoln Square
13163,2013-08-29,Lincoln Square
13164,2013-08-29,Lincoln Square
13165,2013-08-29,Lincoln Square
13166,2013-08-29,Lincoln Square
13167,2013-08-29,Lincoln Square
13168,2013-08-29,Lincoln Square
13169,2013-08-29,Lincoln Square
13170,2013-08-29,Lincoln Square
13171,2013-08-29,Lincoln Square
13172,2013-08-29,Lincoln Square
13173,2013-08-29,Lincoln Square
13174,2013-08-29,Lincoln Square
13175,2013-08-29,Lincoln Square
13176,2013-08-29,Lincoln Square
13177,2013-08-29,Lincoln Square
13178,2013-08-29,Lincoln Square
13179,2013-08-29,Lincoln Square
13180,2013-08-29,Lincoln Square
13181,2013-08-29,Lincoln Square
13182,2013-08-29,Lincoln Square
13183,2013-08-29,Lincoln Square
13184,2013-08-29,Lincoln Square
13185,2013-08-29,Lincoln Square
13186,2013-08-29,Lincoln Square
13187,2013-08-29,Lincoln Square
13188,2013-08-29,Lincoln Square
13189,2013-08-29,Lincoln Square
13190,2013-08-29,Lincoln Square
13191,2013-08-29,Lincoln Square
13192,2013-08-29,Lincoln Square
13193,2013-08-29,Lincoln Square
13194,2013-08-29,Lincoln Square
13195,2013-08-29,Lincoln Square
13196,2013-08-29,Lincoln Square
13197,2013-08-29,Lincoln Square
13198,2013-08-29,Lincoln Square
13199,2013-08-29,Lincoln Square
13200,2013-08-29,Lincoln Square
13201,2013-08-29,Lincoln Square
13202,2013-08-29,Lincoln Square
13203,2013-08-29,Lincoln Square
13204,2013-08-29,Lincoln Square
13205,2013-08-29,Lincoln Square
13206,2013-08-29,Lincoln Square
13207,2013-08-29,Lincoln Square
13208,2013-08-29,Lincoln Square
13209,2013-08-29,Lincoln Square
13210,2013-08-29,Lincoln Square
13211,2013-08-29,Lincoln Square
13212,2013-08-29,Lincoln Square
13213,2013-08-29,Lincoln Square
13214,2013-08-29,Lincoln Square
13215,2013-08-29,Lincoln Square
13216,2013-08-29,Lincoln Square
13217,2013-08-29,Lincoln Square
13218,2013-08-29,Lincoln Square
13219,2013-08-29,Lincoln Square
13220,2013-08-29,Lincoln Square
13221,2013-08-29,Lincoln Square
13222,2013-08-29,Lincoln Square
13223,2013-08-29,Lincoln Square
13224,2013-08-29,Lincoln Square
13225,2013-08-29,Lincoln Square
13226,2013-08-29,Lincoln Square
13227,2013-08-29,Lincoln Square
13228,2013-08-29,Lincoln Square
13229,2013-08-29,Edgewater
13230,2013-08-29,Edgewater
13231,2013-08-29,Edgewater
13232,2013-08-29,Edgewater
13233,2013-08-29,Edgewater
13234,2013-08-29,Edgewater
13235,2013-08-29,Edgewater
13236,2013-08-29,Edgewater
13237,2013-08-29,Edgewater
13238,2013-08-29,Edgewater
13239,2013-08-29,Edgewater
13240,2013-08-29,Edgewater
13241,2013-08-29,Edgewater
13242,2013-08-29,Edgewater
13243,2013-08-29,Edgewater
13244,2013-08-29,Edgewater
13245,2013-08-29,Edgewater
13246,2013-08-29,Edgewater
13247,2013-08-29,Edgewater
13248,2013-08-29,Edgewater
13249,2013-08-29,Edgewater
13250,2013-08-29,Edgewater
13251,2013-08-29,Edgewater
13252,2013-08-29,Edgewater
13253,2013-08-29,Edgewater
13254,2013-08-29,Edgewater
13255,2013-08-29,Edgewater
13256,2013-08-29,Edgewater
13257,2013-08-29,Edgewater
13258,2013-08-29,Edgewater
13259,2013-08-29,Edgewater
13260,2013-08-29,Edgewater
13261,2013-08-29,Edgewater
13262,2013-08-29,Edgewater
13263,2013-08-29,Edgewater
13264,2013-08-29,Edgewater
13265,2013-08-29,Edgewater
13266,2013-08-29,Lincoln Square
13267,2013-08-29,Lincoln Square
13268,2013-08-29,Lincoln Square
13269,2013-08-29,Edgewater
13270,2013-08-29,Edgewater
13271,2013-08-29,Edgewater
13272,2013-08-29,Edgewater
13273,2013-08-29,Edgewater
13274,2013-08-29,West Ridge
13275,2013-08-29,West Ridge
13276,2013-08-29,West Ridge
13277,2013-08-29,West Ridge
13278,2013-08-29,West Ridge
13279,2013-08-29,West Ridge
13280,2013-08-29,West Ridge
13281,2013-08-29,West Ridge
13282,2013-08-29,West Ridge
13283,2013-08-29,West Ridge
13284,2013-08-29,West Ridge
13285,2013-08-29,West Ridge
13286,2013-08-29,West Ridge
13287,2013-08-29,West Ridge
13288,2013-08-29,West Ridge
13289,2013-08-29,West Ridge
13290,2013-08-29,West Ridge
13291,2013-08-29,West Ridge
13292,2013-08-29,West Ridge
13293,2013-08-29,West Ridge
13294,2013-08-29,West Ridge
13295,2013-08-29,West Ridge
13296,2013-08-29,West Ridge
13297,2013-08-29,West Ridge
13298,2013-08-29,West Ridge
13299,2013-08-29,West Ridge
13300,2013-08-29,West Ridge
13301,2013-08-29,West Ridge
13302,2013-08-29,West Ridge
13303,2013-08-29,West Ridge
13304,2013-08-29,West Ridge
13305,2013-08-29,West Ridge
13306,2013-08-29,West Ridge
13307,2013-08-29,West Ridge
13308,2013-08-29,West Ridge
13309,2013-08-29,West Ridge
13310,2013-08-29,West Ridge
13311,2013-08-29,West Ridge
13312,2013-08-29,West Ridge
13313,2013-08-29,West Ridge
13314,2013-08-29,West Ridge
13315,2013-08-29,West Ridge
13316,2013-08-29,Lincoln Square
13317,2013-08-29,Lincoln Square
13318,2013-08-29,Lincoln Square
13319,2013-08-29,Lincoln Square
13320,2013-08-29,Lincoln Square
13321,2013-08-29,Lincoln Square
13322,2013-08-29,Lincoln Square
13323,2013-08-29,Lincoln Square
13324,2013-08-29,Lincoln Square
13325,2013-08-29,Lincoln Square
13326,2013-08-29,Lincoln Square
13327,2013-08-29,Lincoln Square
13328,2013-08-29,Lincoln Square
13329,2013-08-29,Lincoln Square
13330,2013-08-29,Lincoln Square
13331,2013-08-29,Lincoln Square
13332,2013-08-29,Lincoln Square
13333,2013-08-29,Lincoln Square
13334,2013-08-29,Lincoln Square
13335,2013-08-29,Lincoln Square
13336,2013-08-29,Lincoln Square
13337,2013-08-29,Lincoln Square
13338,2013-08-29,Lincoln Square
13339,2013-08-29,Lincoln Square
13340,2013-08-29,Lincoln Square
13341,2013-08-29,Lincoln Square
13342,2013-08-29,Lincoln Square
13343,2013-08-29,Lincoln Square
13344,2013-08-29,Lincoln Square
13345,2013-08-29,Lincoln Square
13346,2013-08-29,Lincoln Square
13347,2013-08-29,Lincoln Square
13348,2013-08-29,Lincoln Square
13349,2013-08-29,Lincoln Square
13350,2013-08-29,Lincoln Square
13351,2013-08-29,Lincoln Square
13352,2013-08-29,Lincoln Square
13353,2013-08-29,Lincoln Square
13354,2013-08-29,Lincoln Square
13355,2013-08-29,Lincoln Square
13356,2013-08-29,Lincoln Square
13357,2013-08-29,Lincoln Square
13358,2013-08-29,Lincoln Square
13359,2013-08-29,Lincoln Square
13360,2013-08-29,Lincoln Square
13361,2013-08-29,Lincoln Square
13362,2013-08-29,Lincoln Square
13363,2013-08-29,Lincoln Square
13364,2013-08-29,Lincoln Square
13365,2013-08-29,Lincoln Square
13366,2013-08-29,Lincoln Square
13367,2013-08-29,Lincoln Square
13368,2013-08-29,Lincoln Square
13369,2013-08-29,Lincoln Square
13370,2013-08-29,Lincoln Square
13371,2013-08-29,Lincoln Square
13372,2013-08-29,Lincoln Square
13373,2013-08-29,Lincoln Square
13374,2013-08-29,Lincoln Square
13375,2013-08-29,Lincoln Square
13376,2013-08-29,Lincoln Square
13377,2013-08-29,Lincoln Square
13378,2013-08-29,Lincoln Square
13379,2013-08-29,Lincoln Square
13380,2013-08-29,Lincoln Square
13381,2013-08-29,Lincoln Square
13382,2013-08-29,Lincoln Square
13383,2013-08-29,Lincoln Square
13384,2013-08-29,Lincoln Square
13385,2013-08-29,Lincoln Square
13386,2013-08-29,Lincoln Square
13387,2013-08-29,Lincoln Square
13388,2013-08-29,Lincoln Square
13389,2013-08-29,Lincoln Square
13390,2013-08-29,Lincoln Square
13391,2013-08-29,Lincoln Square
13392,2013-08-29,Lincoln Square
13393,2013-08-29,Lincoln Square
13394,2013-08-29,Lincoln Square
13395,2013-08-29,Lincoln Square
13396,2013-08-29,Lincoln Square
13397,2013-08-29,Lincoln Square
13398,2013-08-29,Lincoln Square
13399,2013-08-29,Lincoln Square
13400,2013-08-29,Lincoln Square
13401,2013-08-29,Lincoln Square
13402,2013-08-29,Lincoln Square
13403,2013-08-29,Lincoln Square
13404,2013-08-29,Lincoln Square
13405,2013-08-29,Lincoln Square
13406,2013-08-29,Lincoln Square
13407,2013-08-29,Lincoln Square
13408,2013-08-29,Lincoln Square
13409,2013-08-29,Lincoln Square
13410,2013-08-29,Lincoln Square
13411,2013-08-29,Lincoln Square
13412,2013-08-29,Lincoln Square
13413,2013-08-29,Lincoln Square
13414,2013-08-29,Lincoln Square
13415,2013-08-29,Lincoln Square
13416,2013-08-29,Lincoln Square
13417,2013-08-29,Lincoln Square
13418,2013-08-29,Lincoln Square
13419,2013-08-29,Lincoln Square
13420,2013-08-29,Lincoln Square
13421,2013-08-29,Lincoln Square
13422,2013-08-29,Lincoln Square
13423,2013-08-29,Lincoln Square
13424,2013-08-29,Lincoln Square
13425,2013-08-29,Lincoln Square
13426,2013-08-29,Lincoln Square
13427,2013-08-29,Lincoln Square
13428,2013-08-29,Lincoln Square
13429,2013-08-29,Lincoln Square
13430,2013-08-29,Lincoln Square
13431,2013-08-29,Lincoln Square
13432,2013-08-29,Lincoln Square
13433,2013-08-29,Lincoln Square
13434,2013-08-29,Lincoln Square
13435,2013-08-29,Lincoln Square
13436,2013-08-29,Lincoln Square
13437,2013-08-29,Lincoln Square
13438,2013-08-29,Lincoln Square
13439,2013-08-29,Lincoln Square
13440,2013-08-29,Lincoln Square
13441,2013-08-29,Lincoln Square
13442,2013-08-29,Lincoln Square
13443,2013-08-29,Lincoln Square
13444,2013-08-29,Lincoln Square
13445,2013-08-29,Lincoln Square
13446,2013-08-29,Lincoln Square
13447,2013-08-29,Lincoln Square
13448,2013-08-29,Lincoln Square
13449,2013-08-29,Lincoln Square
13450,2013-08-29,Lincoln Square
13451,2013-08-29,Lincoln Square
13452,2013-08-29,Lincoln Square
13453,2013-08-29,Lincoln Square
13454,2013-08-29,Lincoln Square
13455,2013-08-29,Lincoln Square
13456,2013-08-29,Lincoln Square
13457,2013-08-29,Lincoln Square
13458,2013-08-29,Lincoln Square
13459,2013-08-29,Lincoln Square
13460,2013-08-29,Lincoln Square
13461,2013-08-29,Lincoln Square
13462,2013-08-29,Lincoln Square
13463,2013-08-29,Lincoln Square
13464,2013-08-29,Lincoln Square
13465,2013-08-29,Lincoln Square
13466,2013-08-29,Lincoln Square
13467,2013-08-29,Lincoln Square
13468,2013-08-29,Lincoln Square
13469,2013-08-29,Lincoln Square
13470,2013-08-29,Lincoln Square
13471,2013-08-29,Lincoln Square
13472,2013-08-29,Lincoln Square
13473,2013-08-29,Lincoln Square
13474,2013-08-29,Lincoln Square
13475,2013-08-29,Lincoln Square
13476,2013-08-29,Lincoln Square
13477,2013-08-29,Lincoln Square
13478,2013-08-29,Lincoln Square
13479,2013-08-29,Lincoln Square
13480,2013-08-29,Lincoln Square
13481,2013-08-29,Lincoln Square
13482,2013-08-29,Lincoln Square
13483,2013-08-29,Lincoln Square
13484,2013-08-29,Lincoln Square
13485,2013-08-29,Lincoln Square
13486,2013-08-29,Lincoln Square
13487,2013-08-29,Lincoln Square
13488,2013-08-29,Lincoln Square
13489,2013-08-29,Lincoln Square
13490,2013-08-29,Lincoln Square
13491,2013-08-29,Lincoln Square
13492,2013-08-29,Lincoln Square
13493,2013-08-29,Lincoln Square
13494,2013-08-29,Lincoln Square
13495,2013-08-29,Lincoln Square
13496,2013-08-29,Lincoln Square
13497,2013-08-29,Lincoln Square
13498,2013-08-29,Lincoln Square
13499,2013-08-29,Lincoln Square
13500,2013-08-29,Lincoln Square
13501,2013-08-29,Lincoln Square
13502,2013-08-29,Lincoln Square
13503,2013-08-29,Lincoln Square
13504,2013-08-29,Lincoln Square
13505,2013-08-29,Lincoln Square
13506,2013-08-29,Lincoln Square
13507,2013-08-29,Lincoln Square
13508,2013-08-29,Lincoln Square
13509,2013-08-29,Lincoln Square
13510,2013-08-29,Lincoln Square
13511,2013-08-29,Lincoln Square
13512,2013-08-29,Lincoln Square
13513,2013-08-29,Lincoln Square
13514,2013-08-29,Lincoln Square
13515,2013-08-29,Lincoln Square
13516,2013-08-29,Lincoln Square
13517,2013-08-29,Lincoln Square
13518,2013-08-29,Lincoln Square
13519,2013-08-29,Lincoln Square
13520,2013-08-29,Lincoln Square
13521,2013-08-29,Lincoln Square
13522,2013-08-29,Lincoln Square
13523,2013-08-29,Lincoln Square
13524,2013-08-29,Lincoln Square
13525,2013-08-29,Lincoln Square
13526,2013-08-29,Lincoln Square
13527,2013-08-29,Lincoln Square
13528,2013-08-29,Lincoln Square
13529,2013-08-29,Lincoln Square
13530,2013-08-29,Lincoln Square
13531,2013-08-29,Lincoln Square
13532,2013-08-29,Lincoln Square
13533,2013-08-29,Lincoln Square
13534,2013-08-29,Lincoln Square
13535,2013-08-29,Lincoln Square
13536,2013-08-29,Lincoln Square
13537,2013-08-29,Lincoln Square
13538,2013-08-29,Lincoln Square
