Date,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Daylight_x,avg_Tavg_x,avg_PrecipTotal_x,avg_AvgSpeed_x,TimeLaggedDaylight_x,TimeLaggedTemperature_x,TimeLaggedPrecipitation_x,TimeLaggedWindspeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y,Daylight_y
2012-10-18,54,45,50.0,-1,41,45,15,0,0.07,28.71,29.43,13.7,22,15.1,10,50.0,0.1,14.8,12.599326893367252,54.375,0.10154929577464791,10.727272727272727,55,45,50.0,40,45,15,0,0.13,28.79,29.45,13.2,22,14.5,10
2012-10-19,52,43,48.0,-3,43,45,17,0,0.02,28.81,29.51,4.2,26,7.0,10,48.5,0.08499999999999999,6.8,12.552924884067885,53.9375,0.10235915492957749,10.654545454545454,53,44,49.0,42,45,16,0,0.15,28.89,29.53,4.4,24,6.6,10
2012-10-20,59,39,49.0,-1,40,44,16,0,0.0,29.1,29.8,6.9,27,7.2,10,49.5,0.0,7.1,12.506462541804215,54.375,0.09827464788732398,10.586363636363636,58,41,50.0,40,44,15,0,0.0,29.18,29.82,6.6,24,7.0,10
2012-10-21,68,37,53.0,3,45,49,12,0,0.0,29.25,29.97,6.2,16,6.5,10,54.5,0.0,6.0,12.459945432661165,54.0625,0.09827464788732398,10.600000000000001,70,42,56.0,44,50,9,0,0.0,29.33,29.98,5.1,15,5.5,10
2012-10-22,65,49,57.0,7,56,57,8,0,0.81,29.18,29.92,4.0,20,6.5,10,59.5,0.545,6.65,12.413379048238516,53.9375,0.10591549295774652,10.515909090909092,67,56,62.0,55,58,3,0,0.28,29.24,29.92,5.5,18,6.8,10
2012-10-23,70,57,64.0,15,60,61,1,0,0.06,29.18,29.9,4.4,16,7.0,10,64.0,0.045,6.35,12.366768817810325,55.4375,0.1013380281690141,10.58409090909091,69,59,64.0,59,61,1,0,0.03,29.24,29.9,4.4,17,5.7,10
2012-10-24,78,58,68.0,19,62,65,0,3,0.0,29.15,29.88,11.5,19,11.2,10,69.0,0.0,10.899999999999999,12.320120120568609,57.0625,0.1012323943661972,10.588636363636367,79,61,70.0,60,64,0,5,0.0,29.23,29.88,10.4,19,10.6,10
2012-10-25,75,45,60.0,12,56,59,5,0,0.13,29.11,29.81,11.8,22,17.6,10,60.5,0.29000000000000004,16.950000000000003,12.273438297948802,56.9375,0.10524647887323944,11.090909090909092,77,45,61.0,55,59,4,0,0.45,29.19,29.81,11.7,22,16.3,10
2012-10-26,51,37,44.0,-4,30,39,21,0,0.0,29.54,30.25,8.9,34,9.7,10,44.5,0.0,9.899999999999999,12.226728666034772,56.25,0.10031690140845073,10.975,51,38,45.0,30,39,20,0,0.0,29.6,30.26,9.1,34,10.1,10
2012-10-27,48,34,41.0,-7,27,36,24,0,0.0,29.54,30.28,9.6,36,10.5,10,41.5,0.0,10.8,12.179996528041722,55.375,0.10031690140845073,11.022727272727273,48,36,42.0,28,37,23,0,0.0,29.6,30.28,10.4,36,11.1,10
2012-10-28,49,38,44.0,-3,30,38,21,0,0.0,29.52,30.27,12.8,1,13.6,10,44.5,0.0025,14.25,12.133247186875412,54.75,0.10035211267605636,11.252272727272727,50,40,45.0,31,39,20,0,0.005,29.58,30.27,13.7,1,14.9,10
2012-10-29,51,36,44.0,-3,30,38,21,0,0.0,29.43,30.2,14.3,36,15.0,10,44.5,0.0,15.65,12.086485957766383,53.5,0.10035211267605636,11.634090909090908,51,38,45.0,30,38,20,0,0.0,29.49,30.2,15.9,35,16.3,10
2012-10-30,48,39,44.0,-2,26,36,21,0,0.0,29.08,29.85,19.4,35,18.5,10,44.0,0.0,19.0,12.039718180977795,51.5625,0.09605633802816901,11.934090909090907,47,40,44.0,26,37,21,0,0.0,29.15,29.86,19.3,34,19.5,10
2012-10-31,50,34,42.0,-4,26,35,23,0,0.0,29.09,29.83,13.5,33,13.8,10,42.0,0.0,13.100000000000001,11.992949234585504,48.8125,0.09605633802816901,11.825,49,35,42.0,26,35,23,0,0.0,29.16,29.84,12.1,32,12.4,10
2013-05-01,84,56,70.0,17,54,62,0,5,0.0,29.36,30.06,8.0,18,9.7,14,72.0,0.0,8.85,12.470968031445773,72.0,0.0,8.85,85,63,74.0,52,62,0,9,0.0,29.43,30.06,7.7,18,8.0,14
2013-05-02,55,42,49.0,-5,41,45,16,0,0.11,29.44,30.17,15.2,3,15.4,14,52.5,0.055,15.75,12.518141212943258,62.25,0.0275,12.3,71,42,56.0,39,45,16,0,0.0,29.51,30.17,15.8,2,16.1,14
2013-05-03,48,40,44.0,-10,42,43,21,0,0.05,29.28,30.03,11.2,4,11.5,14,44.5,0.035,11.35,12.56525541369225,56.333333333333336,0.030000000000000002,11.983333333333334,50,40,45.0,41,44,20,0,0.02,29.34,30.03,11.0,2,11.2,14
2013-05-04,71,48,60.0,6,45,51,5,0,0.02,29.26,29.99,6.1,6,7.0,14,60.5,0.0125,7.3,12.612304605725706,57.375,0.025625000000000005,10.8125,72,49,61.0,44,51,4,0,0.005,29.32,29.99,6.0,6,7.6,14
2013-05-05,69,48,59.0,4,43,50,6,0,0.005,29.28,30.0,8.8,3,9.3,14,59.5,0.0025,8.95,12.659282668651404,57.8,0.021000000000000005,10.440000000000001,70,49,60.0,41,50,5,0,0.0,29.34,30.0,8.0,2,8.6,14
2013-05-06,71,50,61.0,6,39,49,4,0,0.005,29.28,30.0,7.5,3,8.0,14,61.0,0.0025,7.75,12.706183377161892,58.333333333333336,0.01791666666666667,9.991666666666667,70,51,61.0,37,49,4,0,0.0,29.34,30.0,7.0,2,7.5,14
2013-05-07,75,48,62.0,7,41,52,3,0,0.0,29.28,30.0,4.7,5,5.8,14,62.5,0.0,6.05,12.753000388664283,58.92857142857143,0.015357142857142861,9.428571428571429,76,49,63.0,39,51,2,0,0.0,29.35,30.01,5.1,5,6.3,14
2013-05-08,79,48,64.0,8,43,54,1,0,0.0,29.26,29.98,3.7,7,5.1,14,63.0,0.0,4.75,12.799727231037824,59.4375,0.013437500000000003,8.84375,77,46,62.0,42,53,3,0,0.0,29.33,29.99,4.0,9,4.4,14
2013-05-09,75,46,61.0,5,50,54,4,0,0.32,29.15,29.9,1.0,9,5.8,14,62.0,0.475,5.65,12.84635729052818,58.1875,0.06472222222222222,8.488888888888889,76,50,63.0,49,56,2,0,0.63,29.23,29.9,0.7,20,5.5,14
2013-05-10,47,44,46.0,-10,43,45,19,0,0.13,29.18,29.91,9.4,36,10.0,14,46.5,0.085,10.4,12.892883799788653,57.4375,0.06675,8.680000000000001,50,44,47.0,41,44,18,0,0.04,29.25,29.91,10.5,35,10.8,14
2013-05-11,60,43,52.0,-5,37,45,13,0,0.0,29.21,29.92,10.1,30,12.7,14,52.5,0.0,11.899999999999999,12.939299826079724,58.4375,0.06068181818181818,8.972727272727274,62,44,53.0,36,45,12,0,0.0,29.28,29.94,8.7,28,11.1,14
2013-05-12,55,37,46.0,-11,29,39,19,0,0.0,29.35,30.08,7.8,32,11.2,14,46.5,0.0,10.399999999999999,12.985598259639765,56.6875,0.055625,9.091666666666669,55,38,47.0,28,39,18,0,0.0,29.42,30.1,5.5,32,9.6,14
2013-05-13,64,36,50.0,-8,32,43,15,0,0.0,29.34,30.09,2.5,9,5.9,14,50.0,0.0,6.1,13.031771802241263,55.5,0.05134615384615385,8.861538461538462,61,38,50.0,31,43,15,0,0.0,29.42,30.11,3.1,8,6.3,14
2013-05-14,91,50,71.0,13,49,59,0,6,0.0,28.98,29.75,8.4,22,11.7,14,72.5,0.0,11.6,13.077812955948353,56.9375,0.047678571428571424,9.057142857142859,90,57,74.0,47,58,0,9,0.0,29.07,29.76,8.9,21,11.5,14
2013-05-15,84,60,72.0,14,49,59,0,7,0.0,29.07,29.77,3.2,28,8.4,14,72.5,0.0025,8.95,13.123714012093338,58.1875,0.04466666666666666,9.05,83,62,73.0,47,58,0,8,0.005,29.14,29.76,2.3,24,9.5,14
2013-05-16,83,53,68.0,9,46,56,0,3,0.0,29.2,29.89,4.1,7,5.0,14,68.5,0.0,5.15,13.169467040491378,58.875,0.041874999999999996,8.806249999999999,81,57,69.0,44,56,0,4,0.0,29.26,29.89,4.0,7,5.3,14
2013-05-17,70,55,63.0,4,46,53,2,0,0.005,29.29,30.0,6.1,4,6.8,14,64.5,0.005,6.449999999999999,13.215063878914568,59.1875,0.03970588235294117,8.667647058823528,73,58,66.0,47,55,0,1,0.005,29.36,29.99,4.5,6,6.1,14
2013-05-18,80,56,68.0,8,56,61,0,3,0.0,29.26,29.99,5.3,12,6.5,14,68.5,0.0,6.75,13.260496122848417,61.9375,0.03749999999999999,8.56111111111111,79,59,69.0,55,61,0,4,0.0,29.33,29.99,6.3,10,7.0,14
2013-05-19,86,58,72.0,12,61,66,0,7,0.0,29.12,29.85,6.2,14,7.6,14,73.5,0.0,7.85,13.305755115555764,64.5625,0.03552631578947368,8.523684210526316,87,62,75.0,60,66,0,10,0.0,29.18,29.85,7.1,15,8.1,14
2013-05-20,89,65,77.0,16,60,67,0,12,1.09,29.03,29.73,12.6,22,13.7,14,78.0,1.17,14.05,13.350831938475169,68.5,0.09224999999999998,8.8,92,65,79.0,59,67,0,14,1.25,29.1,29.73,13.6,20,14.4,14
2013-05-21,81,64,73.0,12,63,66,0,8,0.56,28.96,29.67,11.2,20,12.1,14,73.5,0.38,12.45,13.395717401982958,71.4375,0.10595238095238094,8.973809523809523,82,65,74.0,62,66,0,9,0.2,29.03,29.68,12.4,20,12.8,14
2013-05-22,73,52,63.0,2,60,63,2,0,1.35,28.97,29.66,4.5,25,7.4,14,64.0,1.0,8.350000000000001,13.440402036550152,70.375,0.14659090909090908,8.945454545454545,73,56,65.0,59,62,0,0,0.65,29.03,29.66,6.4,23,9.3,14
2013-05-23,54,42,48.0,-13,43,46,17,0,0.06,29.38,30.05,14.5,2,14.8,14,49.0,0.09,16.450000000000003,13.484876084327723,67.4375,0.14413043478260867,9.290909090909091,56,43,50.0,40,45,15,0,0.12,29.44,30.05,17.9,36,18.1,14
2013-05-24,57,41,49.0,-13,34,42,16,0,0.0,29.62,30.35,7.5,4,8.1,14,49.5,0.0,8.55,13.529129491195787,65.0625,0.13812499999999997,8.963636363636367,57,42,50.0,33,42,15,0,0.0,29.7,30.36,8.1,3,9.0,14
2013-05-25,57,44,51.0,-11,37,44,14,0,0.0,29.59,30.34,4.7,5,5.1,14,51.5,0.0,4.4,13.573151899314464,63.4375,0.13259999999999997,8.647727272727272,57,46,52.0,36,44,13,0,0.0,29.67,30.35,3.3,6,3.7,14
2013-05-26,68,44,56.0,-6,44,50,9,0,0.02,29.47,30.22,5.5,9,7.4,14,56.5,0.0125,6.550000000000001,13.616932640216342,61.9375,0.12798076923076923,8.613636363636362,67,46,57.0,43,50,8,0,0.005,29.54,30.23,4.0,9,5.7,14
2013-05-27,62,53,58.0,-4,53,55,7,0,0.23,29.21,29.97,8.5,9,9.1,14,59.5,0.21000000000000002,8.7,13.660460728482597,60.1875,0.1310185185185185,8.602272727272727,65,56,61.0,54,57,4,0,0.19,29.28,29.97,7.5,10,8.3,14
2013-05-28,76,56,66.0,3,64,66,0,1,0.2,29.06,29.78,8.7,21,10.2,14,67.0,1.2000000000000002,10.25,13.703724856046847,58.8125,0.16919642857142853,8.71590909090909,76,59,68.0,63,65,0,3,2.2,29.13,29.79,9.5,19,10.3,14
2013-05-29,84,64,74.0,10,64,67,0,9,0.01,29.16,29.88,7.3,20,8.7,14,74.5,0.015,8.95,13.746713387172868,58.9375,0.16387931034482756,8.84772727272727,85,65,75.0,62,67,0,10,0.02,29.23,29.88,7.9,20,9.2,14
2013-05-30,83,64,74.0,10,66,69,0,9,0.51,29.13,29.85,13.4,19,14.6,14,74.5,0.3,14.25,13.789414354154143,60.25,0.1684166666666667,9.279545454545453,84,65,75.0,64,68,0,10,0.09,29.22,29.85,12.9,18,13.9,14
2013-05-31,77,64,71.0,7,65,67,0,6,0.3,29.05,29.79,11.7,20,12.1,14,71.5,0.265,12.399999999999999,13.831815453785023,63.0625,0.17153225806451616,9.586363636363632,78,65,72.0,64,67,0,7,0.23,29.13,29.79,12.4,19,12.7,14
2013-06-01,76,63,70.0,6,62,64,0,5,0.56,28.98,29.69,13.1,22,13.0,15,70.0,0.5,12.45,13.87390404465487,65.625,0.18179687500000002,9.679545454545451,76,63,70.0,61,64,0,5,0.44,29.05,29.69,11.9,21,11.9,15
2013-06-02,63,43,53.0,-11,50,51,12,0,0.01,29.24,29.93,1.8,5,6.2,15,54.0,0.01,6.95,13.915667145317991,65.9375,0.1765909090909091,9.454545454545451,63,47,55.0,48,51,10,0,0.01,29.31,29.93,2.8,4,7.7,15
2013-06-03,68,43,56.0,-8,43,50,9,0,0.0,29.34,30.06,3.7,12,4.8,15,56.0,0.0,4.4,13.957091433393423,65.875,0.17139705882352943,9.181818181818178,68,43,56.0,40,49,9,0,0.0,29.41,30.07,2.6,9,4.0,15
2013-06-04,72,50,61.0,-3,45,52,4,0,0.0,29.39,30.11,5.3,7,6.1,15,61.0,0.0,6.5,13.998163245649563,66.0625,0.1665,9.199999999999996,72,50,61.0,44,52,4,0,0.0,29.46,30.12,5.6,7,6.9,15
2013-06-05,73,54,64.0,-1,49,54,1,0,0.01,29.24,30.0,6.8,5,8.2,15,65.0,0.0075,8.25,14.038868579129387,65.8125,0.16208333333333336,9.04772727272727,76,56,66.0,46,55,0,1,0.005,29.33,29.99,6.1,6,8.3,15
2013-06-06,64,52,58.0,-8,50,53,7,0,0.15,29.18,29.91,8.9,3,9.1,15,59.0,0.105,9.35,14.079193093372332,63.875,0.16054054054054057,9.06590909090909,65,54,60.0,48,53,5,0,0.06,29.23,29.9,9.0,3,9.6,15
2013-06-07,68,52,60.0,-6,45,52,5,0,0.005,29.2,29.92,9.5,3,9.9,15,60.5,0.0025,9.55,14.119122113788997,62.125,0.15638157894736845,9.265909090909089,68,54,61.0,44,52,4,0,0.0,29.26,29.92,8.8,2,9.2,15
2013-06-08,74,49,62.0,-4,43,53,3,0,0.0,29.25,29.96,4.7,7,5.4,15,62.0,0.0,5.5,14.158640636244426,60.9375,0.1523717948717949,9.22272727272727,74,50,62.0,42,53,3,0,0.0,29.31,29.96,4.7,6,5.6,15
2013-06-09,80,55,68.0,2,55,61,0,3,0.01,29.15,29.88,6.0,15,8.9,15,69.5,0.01,8.65,14.197733332904972,60.875,0.14881250000000001,9.309090909090907,83,58,71.0,53,61,0,6,0.01,29.22,29.88,7.1,15,8.4,15
2013-06-10,76,60,68.0,1,63,65,0,3,0.26,29.08,29.79,2.7,4,4.3,15,68.0,0.5549999999999999,4.35,14.236384559402467,62.625,0.15871951219512195,9.149999999999999,75,61,68.0,61,64,0,3,0.85,29.14,29.78,2.0,7,4.4,15
2013-06-11,83,60,72.0,5,62,67,0,7,0.005,29.13,29.85,3.2,25,4.5,15,72.0,0.1225,4.3,14.274578363367668,64.625,0.15785714285714286,8.706818181818182,84,60,72.0,61,66,0,7,0.24,29.21,29.85,2.5,23,4.1,15
2013-06-12,86,63,75.0,7,64,67,0,10,0.75,29.0,29.74,3.1,8,8.0,15,75.5,0.5,6.9,14.312298494382695,66.4375,0.1658139534883721,8.454545454545455,87,64,76.0,64,67,0,11,0.25,29.08,29.74,2.9,5,5.8,15
2013-06-13,73,58,66.0,-2,54,59,0,1,0.0,29.23,29.92,11.7,3,12.2,15,66.0,0.0,12.7,14.349528415399192,66.5625,0.16204545454545458,8.652272727272727,72,59,66.0,53,59,0,1,0.0,29.29,29.91,12.6,1,13.2,15
2013-06-14,78,56,67.0,-1,51,57,0,2,0.0,29.34,30.05,6.6,6,7.9,15,67.0,0.0,7.85,14.386251315665605,67.5625,0.15844444444444447,8.261363636363637,76,57,67.0,50,57,0,2,0.0,29.4,30.04,6.0,5,7.8,15
2013-06-15,80,58,69.0,1,62,65,0,4,0.17,29.21,29.95,5.6,21,7.7,15,70.0,0.14500000000000002,7.45,14.422450125202682,68.75,0.15815217391304348,8.211363636363636,81,61,71.0,60,64,0,6,0.12,29.28,29.95,5.6,21,7.2,15
2013-06-16,86,69,78.0,9,62,67,0,13,0.0,29.16,29.88,8.3,27,9.2,15,77.0,0.0,9.35,14.458107530861636,70.625,0.1547872340425532,8.436363636363637,83,69,76.0,62,67,0,11,0.0,29.23,29.87,8.6,24,9.5,15
2013-06-17,88,59,74.0,5,55,63,0,9,0.03,29.18,29.89,3.9,29,8.1,15,74.5,0.065,8.25,14.49320599399384,71.25,0.15291666666666667,8.513636363636365,88,62,75.0,56,64,0,10,0.1,29.24,29.88,3.7,28,8.4,15
2013-06-18,71,56,64.0,-6,52,56,1,0,0.0,29.31,30.01,11.4,3,11.6,15,64.0,0.005,12.0,14.527727769754815,70.75,0.1498979591836735,8.663636363636366,70,57,64.0,52,57,1,0,0.01,29.36,30.0,12.1,2,12.4,15
2013-06-19,75,53,64.0,-6,46,55,1,0,0.0,29.39,30.1,5.9,8,6.9,15,65.0,0.0,7.050000000000001,14.561654928058225,69.875,0.1469,8.518181818181821,75,57,66.0,46,56,0,1,0.0,29.44,30.09,6.4,7,7.2,15
2013-06-20,86,56,71.0,1,58,64,0,6,0.0,29.38,30.1,5.1,12,5.9,15,72.5,0.0,6.550000000000001,14.594969376188178,69.5,0.14401960784313728,8.409090909090914,86,62,74.0,57,64,0,9,0.0,29.45,30.1,6.0,11,7.2,15
2013-06-21,82,68,75.0,5,65,68,0,10,0.79,29.34,30.04,7.4,19,9.5,15,76.5,0.45,9.55,14.62765288306959,70.8125,0.14990384615384617,8.195454545454547,85,70,78.0,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,15
2013-06-22,80,67,74.0,4,67,69,0,9,0.04,29.3,30.01,3.1,22,8.4,15,75.5,0.02,8.1,14.65968710518746,71.875,0.14745283018867925,8.000000000000002,83,70,77.0,65,69,0,12,0.0,29.37,30.0,4.8,20,7.8,15
2013-06-23,87,66,77.0,7,68,71,0,12,0.84,29.26,29.97,10.7,20,11.5,15,78.0,0.4225,10.5,14.691053614136159,72.875,0.15254629629629626,7.911363636363638,89,69,79.0,66,70,0,14,0.005,29.34,29.97,9.3,20,9.5,15
2013-06-24,89,67,78.0,7,67,69,0,13,0.18,29.25,29.95,8.9,23,10.0,15,77.5,0.16,10.5,14.721733925769502,72.9375,0.15268181818181817,8.072727272727274,86,68,77.0,65,69,0,12,0.14,29.3,29.96,10.5,21,11.0,15
2013-06-25,85,67,76.0,5,69,71,0,11,0.03,29.13,29.86,4.5,19,6.9,15,77.5,0.017499999999999998,7.75,14.751709530911409,73.3125,0.1502678571428571,8.225000000000001,87,70,79.0,67,71,0,14,0.005,29.21,29.85,5.2,21,8.6,15
2013-06-26,80,66,73.0,2,67,68,0,8,1.48,29.05,29.76,2.2,16,7.4,15,74.0,0.835,8.2,14.780961927575506,74.5625,0.16228070175438594,8.302272727272728,81,68,75.0,65,68,0,10,0.19,29.11,29.75,2.6,18,9.0,15
2013-06-27,90,64,77.0,6,67,70,0,12,0.92,29.01,29.73,7.2,29,7.2,15,78.0,0.755,7.0,14.809472654630145,76.1875,0.17249999999999996,8.245454545454546,91,66,79.0,65,69,0,14,0.59,29.08,29.71,6.1,29,6.8,15
2013-06-28,83,67,75.0,4,61,66,0,10,0.005,28.91,29.63,10.5,31,10.9,15,75.5,0.0825,10.350000000000001,14.837223326832904,76.5625,0.1709745762711864,8.290909090909093,83,68,76.0,60,65,0,11,0.16,28.97,29.62,9.0,29,9.8,15
2013-06-29,72,64,68.0,-3,59,62,0,3,0.0,28.97,29.66,12.0,2,12.3,15,68.0,0.0025,12.15,14.86419567114614,75.5,0.16816666666666663,8.409090909090908,72,64,68.0,59,62,0,3,0.005,29.03,29.65,11.7,1,12.0,15
2013-06-30,77,62,70.0,-2,52,59,0,5,0.0,29.2,29.88,13.8,2,13.9,15,70.0,0.0,14.05,14.89037156423237,74.8125,0.16540983606557375,8.797727272727274,76,64,70.0,52,60,0,5,0.0,29.25,29.86,14.0,1,14.2,15
2013-07-01,75,59,67.0,-5,51,58,0,2,0.0,29.31,30.03,12.6,3,12.3,15,67.5,0.0,12.95,14.915733071015461,73.5,0.16274193548387095,8.993181818181819,75,61,68.0,50,58,0,3,0.0,29.37,30.01,13.8,3,13.6,15
2013-07-02,68,60,64.0,-8,52,57,1,0,0.005,29.33,30.05,11.0,3,11.2,15,64.5,0.005,11.75,14.940262484180858,71.875,0.16023809523809518,9.329545454545455,68,62,65.0,53,58,0,0,0.005,29.39,30.04,12.0,3,12.3,15
2013-07-03,72,59,66.0,-6,60,62,0,1,0.02,29.32,30.04,2.2,2,5.3,15,67.0,0.045000000000000005,4.75,14.96394236447561,70.5625,0.15843749999999998,9.350000000000001,74,62,68.0,60,62,0,3,0.07,29.38,30.03,0.5,36,4.2,15
2013-07-04,83,56,70.0,-2,61,64,0,5,0.0,29.34,30.05,4.4,20,5.1,15,71.0,0.0,6.4,14.986755581656794,70.1875,0.15599999999999997,9.327272727272726,83,61,72.0,59,65,0,7,0.0,29.41,30.05,7.3,19,7.7,15
2013-07-05,86,60,73.0,1,61,66,0,8,0.0,29.33,30.04,3.7,19,4.8,15,74.0,0.0,5.35,15.00868535592539,69.6875,0.15363636363636363,8.993181818181817,87,63,75.0,60,66,0,10,0.0,29.39,30.03,5.1,20,5.9,15
2013-07-06,83,65,74.0,2,65,68,0,9,0.0,29.29,30.01,4.1,19,4.5,15,75.5,0.0,5.2,15.029715299671642,69.6875,0.15134328358208954,8.87272727272727,82,71,77.0,63,68,0,12,0.0,29.36,30.0,5.4,19,5.9,15
2013-07-07,88,70,79.0,7,67,71,0,14,0.0,29.26,29.97,6.6,21,6.8,15,79.5,0.0,7.5,15.049829459348032,71.125,0.14911764705882352,8.874999999999998,89,70,80.0,66,71,0,15,0.0,29.33,29.96,8.0,21,8.2,15
2013-07-08,86,70,78.0,5,71,74,0,13,0.5,29.24,29.95,7.8,23,8.4,15,78.5,0.6699999999999999,9.45,15.069012357276891,72.1875,0.15666666666666665,8.879545454545452,87,71,79.0,70,72,0,14,0.84,29.31,29.95,10.0,22,10.5,15
2013-07-09,85,73,79.0,6,74,75,0,14,0.005,29.19,29.91,6.9,23,7.3,15,79.5,0.0075,8.3,15.087249033191789,73.6875,0.15453571428571428,8.881818181818181,85,75,80.0,72,75,0,15,0.01,29.26,29.91,8.9,23,9.3,15
2013-07-10,85,66,76.0,3,65,70,0,11,0.0,29.2,29.89,6.0,34,8.3,15,76.5,0.0,8.15,15.104525085305458,75.1875,0.15235915492957744,8.70681818181818,87,66,77.0,65,69,0,12,0.0,29.26,29.88,3.7,3,8.0,15
2013-07-11,81,64,73.0,0,54,62,0,8,0.0,29.36,30.06,6.5,3,7.4,15,72.5,0.0,7.45,15.120826710691896,75.875,0.15235915492957744,8.724999999999998,80,63,72.0,52,61,0,7,0.0,29.42,30.05,6.3,3,7.5,15
2013-07-12,83,58,71.0,-2,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,15,71.0,0.0,5.1,15.136140744766946,75.875,0.1515845070422535,8.659090909090908,82,60,71.0,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,15
2013-07-13,84,62,73.0,0,59,65,0,8,0.0,29.41,30.12,6.8,9,7.5,14,74.0,0.0,7.3,15.150454699650014,75.875,0.15109154929577465,8.556818181818182,83,67,75.0,58,65,0,10,0.0,29.47,30.11,6.4,9,7.1,14
2013-07-14,88,72,80.0,7,66,71,0,15,0.0,29.47,30.17,6.7,9,7.6,14,80.5,0.0,8.05,15.163756801189754,76.5,0.15091549295774648,8.554545454545455,88,73,81.0,66,70,0,16,0.0,29.52,30.16,8.2,8,8.5,14
2013-07-15,89,71,80.0,6,71,74,0,15,0.09,29.52,30.23,4.3,8,5.1,14,81.5,0.055,5.65,15.176036024438723,76.75,0.15165492957746482,8.334090909090907,91,75,83.0,71,74,0,18,0.02,29.57,30.21,5.0,8,6.2,14
2013-07-16,92,73,83.0,9,72,75,0,18,0.0,29.54,30.25,6.4,23,6.8,14,84.0,0.005,7.05,15.187282127366096,77.4375,0.1516901408450704,8.177272727272726,93,77,85.0,70,75,0,20,0.01,29.61,30.24,6.8,22,7.3,14
2013-07-17,94,76,85.0,11,72,76,0,20,0.0,29.51,30.23,6.7,26,6.9,14,85.5,0.0,7.0,15.197485682603666,78.1875,0.1516901408450704,8.143181818181818,95,77,86.0,70,75,0,21,0.0,29.57,30.21,6.2,25,7.1,14
2013-07-18,95,77,86.0,12,72,76,0,21,0.005,29.31,30.05,7.2,24,8.1,14,87.0,0.0025,8.75,15.2066381070285,79.5,0.15172535211267607,8.16818181818182,96,79,88.0,71,76,0,23,0.0,29.38,30.04,8.8,23,9.4,14
2013-07-19,96,71,84.0,10,70,75,0,19,0.58,29.1,29.83,13.3,25,14.0,14,85.0,0.2925,13.95,15.214731688995792,81.0625,0.14915492957746485,8.484090909090908,97,75,86.0,69,75,0,21,0.005,29.17,29.82,13.4,24,13.9,14
2013-07-20,89,71,80.0,6,64,69,0,15,0.06,29.17,29.86,4.8,1,7.5,14,80.0,0.034999999999999996,7.35,15.221759613047512,82.1875,0.14845070422535214,8.347727272727273,88,72,80.0,63,69,0,15,0.01,29.23,29.85,3.8,3,7.2,14
2013-07-21,88,68,78.0,4,65,69,0,13,0.01,29.18,29.89,2.8,7,6.7,14,79.5,0.005,7.300000000000001,15.227715981936388,82.875,0.1485211267605634,8.127272727272729,89,72,81.0,63,69,0,16,0.0,29.24,29.88,2.9,11,7.9,14
2013-07-22,87,71,79.0,5,66,71,0,14,0.005,29.07,29.78,4.9,24,7.4,14,80.0,0.005,7.4,15.232595835820456,82.8125,0.14859154929577464,7.825000000000002,90,72,81.0,64,70,0,16,0.005,29.14,29.77,5.2,21,7.4,14
2013-07-23,78,63,71.0,-3,60,64,0,6,0.03,29.15,29.83,8.8,2,11.0,14,72.0,0.015,11.2,15.236395168500662,81.625,0.14880281690140848,7.745454545454547,80,65,73.0,58,64,0,8,0.0,29.21,29.81,7.3,1,11.4,14
2013-07-24,72,60,66.0,-8,51,58,0,1,0.0,29.31,30.01,7.8,5,8.1,14,67.0,0.0,9.3,15.239110940592717,79.5,0.14880281690140848,7.6340909090909115,73,62,68.0,48,57,0,3,0.0,29.38,30.01,10.1,5,10.5,14
2013-07-25,81,57,69.0,-5,54,61,0,4,0.0,29.33,30.05,4.1,23,5.1,14,69.5,0.0,4.5,15.240741089544299,77.5,0.1487676056338028,7.622727272727274,81,58,70.0,52,60,0,5,0.0,29.39,30.05,2.7,23,3.9,14
2013-07-26,70,62,66.0,-8,61,63,0,1,0.39,29.21,29.94,7.6,22,8.5,14,68.0,0.2,9.35,15.241284536429696,75.125,0.1515845070422535,7.756818181818182,74,65,70.0,58,62,0,5,0.01,29.28,29.94,9.3,21,10.2,14
2013-07-27,65,55,60.0,-14,51,56,5,0,0.0,29.17,29.9,9.0,30,10.6,14,61.5,0.0,10.95,15.240741189475626,72.1875,0.15151408450704226,8.011363636363638,68,57,63.0,49,55,2,0,0.0,29.23,29.89,10.3,30,11.3,14
2013-07-28,69,54,62.0,-12,50,55,3,0,0.005,29.23,29.93,8.7,28,9.1,14,62.5,0.005,9.45,15.239111944294324,70.0,0.1515845070422535,8.204545454545455,71,55,63.0,47,54,2,0,0.005,29.3,29.94,9.5,26,9.8,14
